longitude,latitude,hour,cloud_cover,elevation,humidity,pressure,temperature,wind_dir,wind_speed
22,9,8,29.0,117.0,59.0,1005.1,29.2,164.0,15.4
23,9,8,29.0,113.0,61.0,1005.4,29.1,159.0,14.2
24,9,8,29.0,131.0,61.0,1005.4,29.0,159.0,14.2
25,9,8,29.0,113.0,61.0,1005.4,29.1,159.0,14.2
26,9,8,29.0,110.0,61.0,1005.4,29.1,159.0,14.2
27,9,8,29.0,114.0,61.0,1005.6,29.0,158.0,13.6
28,9,8,29.0,101.0,61.0,1005.6,29.1,158.0,13.6
29,9,8,29.0,100.0,61.0,1005.6,29.1,158.0,13.6
0,10,8,29.0,112.0,53.0,1004.3,29.8,186.0,14.5
1,10,8,29.0,150.0,54.0,1004.3,29.5,179.0,15.1
2,10,8,29.0,115.0,54.0,1004.3,29.8,179.0,15.1
3,10,8,29.0,102.0,54.0,1004.3,29.8,179.0,15.1
4,10,8,29.0,96.0,54.0,1004.3,29.9,179.0,15.1
5,10,8,28.0,82.0,57.0,1004.5,29.8,170.0,16.5
6,10,8,28.0,90.0,57.0,1004.5,29.7,170.0,16.5
7,10,8,28.0,65.0,57.0,1004.5,29.9,170.0,16.5
8,10,8,28.0,74.0,57.0,1004.5,29.8,170.0,16.5
9,10,8,28.0,90.0,58.0,1004.6,29.4,165.0,16.8
10,10,8,28.0,77.0,58.0,1004.6,29.4,165.0,16.8
11,10,8,28.0,94.0,58.0,1004.6,29.3,165.0,16.8
12,10,8,28.0,95.0,58.0,1004.6,29.3,165.0,16.8
13,10,8,28.0,117.0,59.0,1004.8,29.2,165.0,16.4
14,10,8,28.0,95.0,59.0,1004.8,29.4,165.0,16.4
15,10,8,28.0,86.0,59.0,1004.8,29.4,165.0,16.4
16,10,8,28.0,84.0,59.0,1004.8,29.5,165.0,16.4
17,10,8,28.0,83.0,58.0,1005.1,29.5,165.0,15.6
18,10,8,28.0,80.0,58.0,1005.1,29.5,165.0,15.6
19,10,8,28.0,78.0,58.0,1005.1,29.5,165.0,15.6
20,10,8,28.0,88.0,58.0,1005.1,29.4,165.0,15.6
21,10,8,27.0,105.0,57.0,1005.3,29.6,164.0,14.6
22,10,8,27.0,108.0,57.0,1005.3,29.6,164.0,14.6
23,10,8,27.0,112.0,57.0,1005.3,29.6,164.0,14.6
24,10,8,27.0,105.0,57.0,1005.3,29.6,164.0,14.6
25,10,8,28.0,114.0,59.0,1005.5,29.3,160.0,13.8
26,10,8,28.0,119.0,59.0,1005.5,29.2,160.0,13.8
27,10,8,28.0,116.0,59.0,1005.5,29.3,160.0,13.8
28,10,8,28.0,106.0,59.0,1005.5,29.3,160.0,13.8
29,10,8,29.0,107.0,61.0,1005.6,29.1,157.0,12.9
0,11,8,29.0,128.0,53.0,1004.3,29.7,186.0,14.5
1,11,8,29.0,155.0,54.0,1004.3,29.5,179.0,15.1
2,11,8,29.0,144.0,54.0,1004.3,29.6,179.0,15.1
3,11,8,29.0,96.0,54.0,1004.3,29.9,179.0,15.1
4,11,8,29.0,88.0,54.0,1004.3,29.9,179.0,15.1
5,11,8,28.0,79.0,57.0,1004.5,29.8,170.0,16.5
6,11,8,28.0,85.0,57.0,1004.5,29.8,170.0,16.5
7,11,8,28.0,89.0,57.0,1004.5,29.7,170.0,16.5
8,11,8,28.0,65.0,57.0,1004.5,29.9,170.0,16.5
9,11,8,28.0,71.0,58.0,1004.6,29.5,165.0,16.8
10,11,8,28.0,73.0,58.0,1004.6,29.5,165.0,16.8
11,11,8,28.0,75.0,58.0,1004.6,29.5,165.0,16.8
12,11,8,28.0,80.0,58.0,1004.6,29.4,165.0,16.8
13,11,8,28.0,90.0,59.0,1004.8,29.4,165.0,16.4
14,11,8,28.0,80.0,59.0,1004.8,29.5,165.0,16.4
15,11,8,28.0,75.0,59.0,1004.8,29.5,165.0,16.4
16,11,8,28.0,111.0,59.0,1004.8,29.3,165.0,16.4
17,11,8,28.0,77.0,58.0,1005.1,29.5,165.0,15.6
18,11,8,28.0,79.0,58.0,1005.1,29.5,165.0,15.6
19,11,8,28.0,77.0,58.0,1005.1,29.5,165.0,15.6
20,11,8,28.0,87.0,58.0,1005.1,29.4,165.0,15.6
21,11,8,27.0,91.0,57.0,1005.3,29.7,164.0,14.6
22,11,8,27.0,116.0,57.0,1005.3,29.5,164.0,14.6
23,11,8,27.0,113.0,57.0,1005.3,29.5,164.0,14.6
24,11,8,27.0,114.0,57.0,1005.3,29.5,164.0,14.6
25,11,8,28.0,103.0,59.0,1005.5,29.3,160.0,13.8
26,11,8,28.0,109.0,59.0,1005.5,29.3,160.0,13.8
27,11,8,28.0,105.0,59.0,1005.5,29.3,160.0,13.8
28,11,8,28.0,110.0,59.0,1005.5,29.3,160.0,13.8
29,11,8,29.0,116.0,61.0,1005.6,29.0,157.0,12.9
0,12,8,28.0,103.0,53.0,1004.3,29.9,181.0,15.1
1,12,8,28.0,114.0,53.0,1004.3,29.8,181.0,15.1
2,12,8,28.0,94.0,53.0,1004.3,30.0,181.0,15.1
3,12,8,29.0,94.0,55.0,1004.4,29.8,174.0,15.9
4,12,8,29.0,88.0,55.0,1004.4,29.8,174.0,15.9
5,12,8,29.0,84.0,55.0,1004.4,29.9,174.0,15.9
6,12,8,29.0,97.0,55.0,1004.4,29.8,174.0,15.9
7,12,8,28.0,95.0,58.0,1004.6,29.5,167.0,16.6
8,12,8,28.0,80.0,58.0,1004.6,29.6,167.0,16.6
9,12,8,28.0,75.0,58.0,1004.6,29.6,167.0,16.6
10,12,8,28.0,72.0,58.0,1004.6,29.6,167.0,16.6
11,12,8,27.0,71.0,60.0,1004.8,29.5,164.0,16.9
12,12,8,27.0,85.0,60.0,1004.8,29.4,164.0,16.9
13,12,8,27.0,86.0,60.0,1004.8,29.4,164.0,16.9
14,12,8,27.0,79.0,60.0,1004.8,29.4,164.0,16.9
15,12,8,26.0,79.0,59.0,1005.0,29.4,163.0,16.2
16,12,8,26.0,87.0,59.0,1005.0,29.3,163.0,16.2
17,12,8,26.0,105.0,59.0,1005.0,29.2,163.0,16.2
18,12,8,26.0,76.0,59.0,1005.0,29.4,163.0,16.2
19,12,8,24.0,78.0,58.0,1005.2,29.5,165.0,14.9
20,12,8,24.0,83.0,58.0,1005.2,29.4,165.0,14.9
21,12,8,24.0,94.0,58.0,1005.2,29.4,165.0,14.9
22,12,8,24.0,119.0,58.0,1005.2,29.2,165.0,14.9
23,12,8,21.0,116.0,58.0,1005.4,29.5,164.0,14.2
24,12,8,21.0,116.0,58.0,1005.4,29.5,164.0,14.2
25,12,8,21.0,97.0,58.0,1005.4,29.6,164.0,14.2
26,12,8,21.0,102.0,58.0,1005.4,29.6,164.0,14.2
27,12,8,24.0,112.0,59.0,1005.6,29.4,160.0,13.4
28,12,8,24.0,108.0,59.0,1005.6,29.4,160.0,13.4
29,12,8,24.0,101.0,59.0,1005.6,29.4,160.0,13.4
0,13,8,29.0,103.0,53.0,1004.3,29.8,179.0,14.8
1,13,8,28.0,95.0,52.0,1004.4,30.0,175.0,15.9
2,13,8,28.0,93.0,52.0,1004.4,30.0,175.0,15.9
3,13,8,28.0,96.0,52.0,1004.4,30.0,175.0,15.9
4,13,8,28.0,86.0,52.0,1004.4,30.1,175.0,15.9
5,13,8,28.0,98.0,54.0,1004.5,29.9,170.0,16.8
6,13,8,28.0,101.0,54.0,1004.5,29.9,170.0,16.8
7,13,8,28.0,84.0,54.0,1004.5,30.0,170.0,16.8
8,13,8,28.0,90.0,54.0,1004.5,30.0,170.0,16.8
9,13,8,28.0,96.0,59.0,1004.7,29.4,165.0,16.8
10,13,8,28.0,86.0,59.0,1004.7,29.4,165.0,16.8
11,13,8,28.0,84.0,59.0,1004.7,29.5,165.0,16.8
12,13,8,28.0,74.0,59.0,1004.7,29.5,165.0,16.8
13,13,8,29.0,64.0,61.0,1004.9,29.4,162.0,16.3
14,13,8,29.0,75.0,61.0,1004.9,29.4,162.0,16.3
15,13,8,29.0,84.0,61.0,1004.9,29.3,162.0,16.3
16,13,8,29.0,71.0,61.0,1004.9,29.4,162.0,16.3
17,13,8,26.0,77.0,59.0,1005.1,29.4,162.0,15.1
18,13,8,26.0,77.0,59.0,1005.1,29.4,162.0,15.1
19,13,8,26.0,77.0,59.0,1005.1,29.4,162.0,15.1
20,13,8,26.0,125.0,59.0,1005.1,29.0,162.0,15.1
21,13,8,17.0,113.0,59.0,1005.3,29.3,164.0,14.2
22,13,8,17.0,112.0,59.0,1005.3,29.3,164.0,14.2
23,13,8,17.0,106.0,59.0,1005.3,29.3,164.0,14.2
24,13,8,17.0,106.0,59.0,1005.3,29.3,164.0,14.2
25,13,8,8.0,100.0,58.0,1005.5,29.5,163.0,13.9
26,13,8,8.0,99.0,58.0,1005.5,29.6,163.0,13.9
27,13,8,8.0,104.0,58.0,1005.5,29.5,163.0,13.9
28,13,8,8.0,104.0,58.0,1005.5,29.5,163.0,13.9
29,13,8,14.0,106.0,58.0,1005.7,29.5,161.0,13.3
0,14,8,29.0,96.0,53.0,1004.3,29.8,179.0,14.8
1,14,8,28.0,94.0,52.0,1004.4,30.0,175.0,15.9
2,14,8,28.0,96.0,52.0,1004.4,30.0,175.0,15.9
3,14,8,28.0,109.0,52.0,1004.4,29.9,175.0,15.9
4,14,8,28.0,95.0,52.0,1004.4,30.0,175.0,15.9
5,14,8,28.0,96.0,54.0,1004.5,29.9,170.0,16.8
6,14,8,28.0,91.0,54.0,1004.5,30.0,170.0,16.8
7,14,8,28.0,93.0,54.0,1004.5,30.0,170.0,16.8
8,14,8,28.0,94.0,54.0,1004.5,30.0,170.0,16.8
9,14,8,28.0,100.0,59.0,1004.7,29.4,165.0,16.8
10,14,8,28.0,83.0,59.0,1004.7,29.5,165.0,16.8
11,14,8,28.0,81.0,59.0,1004.7,29.5,165.0,16.8
12,14,8,28.0,79.0,59.0,1004.7,29.5,165.0,16.8
13,14,8,29.0,84.0,61.0,1004.9,29.3,162.0,16.3
14,14,8,29.0,79.0,61.0,1004.9,29.3,162.0,16.3
15,14,8,29.0,141.0,61.0,1004.9,28.9,162.0,16.3
16,14,8,29.0,148.0,61.0,1004.9,28.9,162.0,16.3
17,14,8,26.0,74.0,59.0,1005.1,29.4,162.0,15.1
18,14,8,26.0,74.0,59.0,1005.1,29.4,162.0,15.1
19,14,8,26.0,76.0,59.0,1005.1,29.4,162.0,15.1
20,14,8,26.0,83.0,59.0,1005.1,29.3,162.0,15.1
21,14,8,17.0,91.0,59.0,1005.3,29.4,164.0,14.2
22,14,8,17.0,75.0,59.0,1005.3,29.5,164.0,14.2
23,14,8,17.0,96.0,59.0,1005.3,29.4,164.0,14.2
24,14,8,17.0,109.0,59.0,1005.3,29.3,164.0,14.2
25,14,8,8.0,113.0,58.0,1005.5,29.5,163.0,13.9
26,14,8,8.0,106.0,58.0,1005.5,29.5,163.0,13.9
27,14,8,8.0,101.0,58.0,1005.5,29.5,163.0,13.9
28,14,8,8.0,101.0,58.0,1005.5,29.5,163.0,13.9
29,14,8,14.0,100.0,58.0,1005.7,29.6,161.0,13.3
0,15,8,27.0,108.0,53.0,1004.3,29.9,175.0,15.5
1,15,8,27.0,109.0,53.0,1004.3,29.8,175.0,15.5
2,15,8,27.0,103.0,53.0,1004.3,29.9,175.0,15.5
3,15,8,26.0,106.0,54.0,1004.5,29.8,170.0,16.5
4,15,8,26.0,111.0,54.0,1004.5,29.7,170.0,16.5
5,15,8,26.0,97.0,54.0,1004.5,29.8,170.0,16.5
6,15,8,26.0,93.0,54.0,1004.5,29.8,170.0,16.5
7,15,8,26.0,89.0,57.0,1004.7,29.6,167.0,16.6
8,15,8,26.0,86.0,57.0,1004.7,29.6,167.0,16.6
9,15,8,26.0,81.0,57.0,1004.7,29.7,167.0,16.6
10,15,8,26.0,77.0,57.0,1004.7,29.7,167.0,16.6
11,15,8,27.0,94.0,59.0,1004.9,29.5,166.0,16.3
12,15,8,27.0,79.0,59.0,1004.9,29.6,166.0,16.3
13,15,8,27.0,77.0,59.0,1004.9,29.6,166.0,16.3
14,15,8,27.0,82.0,59.0,1004.9,29.5,166.0,16.3
15,15,8,26.0,181.0,60.0,1005.1,28.7,162.0,15.5
16,15,8,26.0,115.0,60.0,1005.1,29.1,162.0,15.5
17,15,8,26.0,124.0,60.0,1005.1,29.1,162.0,15.5
18,15,8,26.0,71.0,60.0,1005.1,29.4,162.0,15.5
19,15,8,20.0,63.0,59.0,1005.2,29.5,162.0,14.3
20,15,8,20.0,88.0,59.0,1005.2,29.3,162.0,14.3
21,15,8,20.0,74.0,59.0,1005.2,29.4,162.0,14.3
22,15,8,20.0,75.0,59.0,1005.2,29.4,162.0,14.3
23,15,8,10.0,76.0,59.0,1005.4,29.5,163.0,13.9
24,15,8,10.0,111.0,59.0,1005.4,29.2,163.0,13.9
25,15,8,10.0,106.0,59.0,1005.4,29.3,163.0,13.9
26,15,8,10.0,99.0,59.0,1005.4,29.3,163.0,13.9
27,15,8,2.0,99.0,58.0,1005.6,29.5,165.0,13.8
28,15,8,2.0,94.0,58.0,1005.6,29.6,165.0,13.8
29,15,8,2.0,95.0,58.0,1005.6,29.6,165.0,13.8
0,16,8,27.0,102.0,55.0,1004.3,29.5,175.0,15.5
1,16,8,27.0,106.0,56.0,1004.5,29.6,171.0,16.0
2,16,8,27.0,102.0,56.0,1004.5,29.6,171.0,16.0
3,16,8,27.0,93.0,56.0,1004.5,29.6,171.0,16.0
4,16,8,27.0,84.0,56.0,1004.5,29.7,171.0,16.0
5,16,8,24.0,77.0,56.0,1004.7,29.7,168.0,16.2
6,16,8,24.0,78.0,56.0,1004.7,29.7,168.0,16.2
7,16,8,24.0,81.0,56.0,1004.7,29.7,168.0,16.2
8,16,8,24.0,72.0,56.0,1004.7,29.7,168.0,16.2
9,16,8,22.0,87.0,58.0,1004.9,29.6,168.0,15.8
10,16,8,22.0,79.0,58.0,1004.9,29.6,168.0,15.8
11,16,8,22.0,87.0,58.0,1004.9,29.6,168.0,15.8
12,16,8,22.0,80.0,58.0,1004.9,29.6,168.0,15.8
13,16,8,21.0,76.0,58.0,1005.1,29.6,167.0,15.5
14,16,8,21.0,198.0,58.0,1005.1,28.8,167.0,15.5
15,16,8,21.0,143.0,58.0,1005.1,29.2,167.0,15.5
16,16,8,21.0,124.0,58.0,1005.1,29.3,167.0,15.5
17,16,8,19.0,126.0,59.0,1005.2,29.1,165.0,15.3
18,16,8,19.0,69.0,59.0,1005.2,29.5,165.0,15.3
19,16,8,19.0,67.0,59.0,1005.2,29.5,165.0,15.3
20,16,8,19.0,63.0,59.0,1005.2,29.6,165.0,15.3
21,16,8,13.0,70.0,59.0,1005.3,29.6,164.0,14.2
22,16,8,13.0,85.0,59.0,1005.3,29.5,164.0,14.2
23,16,8,13.0,74.0,59.0,1005.3,29.5,164.0,14.2
24,16,8,13.0,75.0,59.0,1005.3,29.5,164.0,14.2
25,16,8,8.0,105.0,59.0,1005.6,29.4,163.0,13.9
26,16,8,8.0,97.0,59.0,1005.6,29.4,163.0,13.9
27,16,8,8.0,110.0,59.0,1005.6,29.3,163.0,13.9
28,16,8,8.0,94.0,59.0,1005.6,29.4,163.0,13.9
29,16,8,3.0,93.0,58.0,1005.7,29.6,165.0,13.8
0,17,8,27.0,68.0,55.0,1004.3,29.8,175.0,15.5
1,17,8,27.0,69.0,56.0,1004.5,29.8,171.0,16.0
2,17,8,27.0,64.0,56.0,1004.5,29.8,171.0,16.0
3,17,8,27.0,173.0,56.0,1004.5,29.1,171.0,16.0
4,17,8,27.0,145.0,56.0,1004.5,29.3,171.0,16.0
5,17,8,24.0,139.0,56.0,1004.7,29.3,168.0,16.2
6,17,8,24.0,195.0,56.0,1004.7,28.9,168.0,16.2
7,17,8,24.0,129.0,56.0,1004.7,29.4,168.0,16.2
8,17,8,24.0,189.0,56.0,1004.7,29.0,168.0,16.2
9,17,8,22.0,182.0,57.0,1004.9,29.0,168.0,15.8
10,17,8,22.0,85.0,58.0,1004.9,29.6,168.0,15.8
11,17,8,22.0,129.0,58.0,1004.9,29.3,168.0,15.8
12,17,8,22.0,135.0,58.0,1004.9,29.3,168.0,15.8
13,17,8,21.0,116.0,58.0,1005.1,29.3,167.0,15.5
14,17,8,21.0,86.0,58.0,1005.1,29.5,167.0,15.5
15,17,8,21.0,85.0,58.0,1005.1,29.5,167.0,15.5
16,17,8,21.0,140.0,58.0,1005.1,29.2,167.0,15.5
17,17,8,19.0,137.0,59.0,1005.2,29.1,165.0,15.3
18,17,8,19.0,117.0,59.0,1005.2,29.2,165.0,15.3
19,17,8,19.0,85.0,59.0,1005.2,29.4,165.0,15.3
20,17,8,19.0,72.0,59.0,1005.2,29.5,165.0,15.3
21,17,8,13.0,69.0,59.0,1005.3,29.6,164.0,14.2
22,17,8,13.0,66.0,59.0,1005.3,29.6,164.0,14.2
23,17,8,13.0,67.0,59.0,1005.3,29.6,164.0,14.2
24,17,8,13.0,73.0,59.0,1005.3,29.5,164.0,14.2
25,17,8,8.0,87.0,59.0,1005.6,29.5,163.0,13.9
26,17,8,8.0,101.0,59.0,1005.6,29.4,163.0,13.9
27,17,8,8.0,96.0,59.0,1005.6,29.4,163.0,13.9
28,17,8,8.0,101.0,59.0,1005.6,29.4,163.0,13.9
29,17,8,3.0,116.0,58.0,1005.7,29.5,165.0,13.8
0,18,8,30.0,90.0,55.0,1004.5,29.6,171.0,16.0
1,18,8,30.0,146.0,55.0,1004.5,29.2,171.0,16.0
2,18,8,30.0,116.0,55.0,1004.5,29.4,171.0,16.0
3,18,8,30.0,143.0,55.0,1004.5,29.2,171.0,16.0
4,18,8,29.0,149.0,56.0,1004.7,29.2,170.0,16.1
5,18,8,29.0,145.0,56.0,1004.7,29.2,170.0,16.1
6,18,8,29.0,98.0,56.0,1004.7,29.5,170.0,16.1
7,18,8,29.0,144.0,56.0,1004.7,29.2,170.0,16.1
8,18,8,28.0,163.0,57.0,1004.8,29.1,169.0,15.7
9,18,8,28.0,163.0,57.0,1004.8,29.1,169.0,15.7
10,18,8,28.0,134.0,57.0,1004.8,29.3,169.0,15.7
11,18,8,28.0,83.0,57.0,1004.8,29.6,169.0,15.7
12,18,8,24.0,82.0,58.0,1005.0,29.6,168.0,15.5
13,18,8,24.0,90.0,58.0,1005.0,29.6,168.0,15.5
14,18,8,24.0,101.0,58.0,1005.0,29.5,168.0,15.5
15,18,8,24.0,116.0,58.0,1005.0,29.4,168.0,15.5
16,18,8,20.0,83.0,58.0,1005.2,29.6,168.0,15.8
17,18,8,20.0,84.0,58.0,1005.2,29.6,168.0,15.8
18,18,8,20.0,78.0,58.0,1005.2,29.7,168.0,15.8
19,18,8,15.0,70.0,58.0,1005.3,29.7,168.0,15.1
20,18,8,15.0,115.0,58.0,1005.3,29.4,168.0,15.1
21,18,8,15.0,143.0,58.0,1005.3,29.2,168.0,15.1
22,18,8,15.0,169.0,58.0,1005.3,29.1,168.0,15.1
23,18,8,10.0,151.0,58.0,1005.5,29.2,166.0,14.5
24,18,8,10.0,63.0,58.0,1005.5,29.8,166.0,14.5
25,18,8,10.0,75.0,58.0,1005.5,29.7,166.0,14.5
26,18,8,10.0,76.0,58.0,1005.5,29.7,166.0,14.5
27,18,8,14.0,86.0,57.0,1005.7,29.7,165.0,14.1
28,18,8,14.0,81.0,57.0,1005.7,29.8,165.0,14.1
29,18,8,14.0,122.0,57.0,1005.7,29.5,165.0,14.1
0,19,8,30.0,105.0,55.0,1004.4,29.4,170.0,16.1
1,19,8,30.0,114.0,55.0,1004.4,29.4,170.0,16.1
2,19,8,29.0,103.0,56.0,1004.6,29.5,170.0,16.1
3,19,8,29.0,126.0,56.0,1004.6,29.3,170.0,16.1
4,19,8,29.0,138.0,56.0,1004.6,29.2,170.0,16.1
5,19,8,29.0,144.0,56.0,1004.6,29.2,170.0,16.1
6,19,8,30.0,137.0,57.0,1004.8,29.3,169.0,15.7
7,19,8,30.0,117.0,57.0,1004.8,29.4,169.0,15.7
8,19,8,30.0,91.0,57.0,1004.8,29.6,169.0,15.7
9,19,8,30.0,88.0,57.0,1004.8,29.6,169.0,15.7
10,19,8,30.0,85.0,57.0,1005.0,29.7,168.0,15.5
11,19,8,30.0,148.0,57.0,1005.0,29.3,168.0,15.5
12,19,8,30.0,88.0,57.0,1005.0,29.7,168.0,15.5
13,19,8,30.0,114.0,57.0,1005.0,29.5,168.0,15.5
14,19,8,26.0,108.0,58.0,1005.2,29.4,168.0,15.8
15,19,8,26.0,164.0,58.0,1005.2,29.0,168.0,15.8
16,19,8,26.0,152.0,58.0,1005.2,29.1,168.0,15.8
17,19,8,26.0,160.0,58.0,1005.2,29.0,168.0,15.8
18,19,8,17.0,135.0,57.0,1005.3,29.4,171.0,16.0
19,19,8,17.0,93.0,57.0,1005.3,29.6,171.0,16.0
20,19,8,17.0,73.0,57.0,1005.3,29.8,171.0,16.0
21,19,8,17.0,95.0,57.0,1005.3,29.6,171.0,16.0
22,19,8,15.0,70.0,56.0,1005.5,30.0,171.0,15.3
23,19,8,15.0,84.0,56.0,1005.5,29.9,171.0,15.3
24,19,8,15.0,64.0,56.0,1005.5,30.0,171.0,15.3
25,19,8,15.0,65.0,56.0,1005.5,30.0,171.0,15.3
26,19,8,17.0,63.0,57.0,1005.7,29.9,167.0,14.8
27,19,8,17.0,96.0,57.0,1005.7,29.7,167.0,14.8
28,19,8,17.0,99.0,57.0,1005.7,29.7,167.0,14.8
29,19,8,25.0,83.0,55.0,1005.8,29.8,167.0,14.8
0,20,8,30.0,108.0,55.0,1004.4,29.4,170.0,16.1
1,20,8,30.0,128.0,55.0,1004.4,29.3,170.0,16.1
2,20,8,29.0,134.0,56.0,1004.6,29.3,170.0,16.1
3,20,8,29.0,161.0,56.0,1004.6,29.1,170.0,16.1
4,20,8,29.0,179.0,56.0,1004.6,29.0,170.0,16.1
5,20,8,29.0,140.0,56.0,1004.6,29.2,170.0,16.1
6,20,8,30.0,156.0,57.0,1004.8,29.1,169.0,15.7
7,20,8,30.0,105.0,57.0,1004.8,29.5,169.0,15.7
8,20,8,30.0,88.0,57.0,1004.8,29.6,169.0,15.7
9,20,8,30.0,102.0,57.0,1004.8,29.5,169.0,15.7
10,20,8,30.0,173.0,57.0,1005.0,29.1,168.0,15.5
11,20,8,30.0,155.0,57.0,1005.0,29.2,168.0,15.5
12,20,8,30.0,121.0,57.0,1005.0,29.5,168.0,15.5
13,20,8,30.0,121.0,57.0,1005.0,29.5,168.0,15.5
14,20,8,26.0,181.0,58.0,1005.2,28.9,168.0,15.8
15,20,8,26.0,192.0,58.0,1005.2,28.8,168.0,15.8
16,20,8,26.0,126.0,58.0,1005.2,29.3,168.0,15.8
17,20,8,26.0,111.0,58.0,1005.2,29.4,168.0,15.8
18,20,8,17.0,158.0,57.0,1005.3,29.2,171.0,16.0
19,20,8,17.0,142.0,57.0,1005.3,29.3,171.0,16.0
20,20,8,17.0,90.0,57.0,1005.3,29.6,171.0,16.0
21,20,8,17.0,91.0,57.0,1005.3,29.6,171.0,16.0
22,20,8,15.0,124.0,56.0,1005.5,29.6,171.0,15.3
23,20,8,15.0,79.0,56.0,1005.5,29.9,171.0,15.3
24,20,8,15.0,78.0,56.0,1005.5,29.9,171.0,15.3
25,20,8,15.0,96.0,56.0,1005.5,29.8,171.0,15.3
26,20,8,17.0,107.0,57.0,1005.7,29.6,167.0,14.8
27,20,8,17.0,183.0,57.0,1005.7,29.1,167.0,14.8
28,20,8,17.0,152.0,57.0,1005.7,29.3,167.0,14.8
29,20,8,25.0,63.0,55.0,1005.8,30.0,167.0,14.8
0,21,8,29.0,86.0,55.0,1004.6,29.6,168.0,16.2
1,21,8,29.0,128.0,55.0,1004.6,29.3,168.0,16.2
2,21,8,29.0,117.0,55.0,1004.6,29.4,168.0,16.2
3,21,8,29.0,122.0,55.0,1004.6,29.4,168.0,16.2
4,21,8,29.0,144.0,55.0,1004.8,29.3,170.0,16.1
5,21,8,29.0,140.0,55.0,1004.8,29.3,170.0,16.1
6,21,8,29.0,141.0,55.0,1004.8,29.3,170.0,16.1
7,21,8,29.0,89.0,55.0,1004.8,29.6,170.0,16.1
8,21,8,29.0,161.0,56.0,1005.0,29.2,169.0,15.4
9,21,8,29.0,126.0,56.0,1005.0,29.4,169.0,15.4
10,21,8,29.0,160.0,56.0,1005.0,29.2,169.0,15.4
11,21,8,29.0,147.0,56.0,1005.0,29.3,169.0,15.4
12,21,8,28.0,143.0,58.0,1005.2,29.2,168.0,15.5
13,21,8,28.0,159.0,57.0,1005.2,29.1,168.0,15.5
14,21,8,28.0,119.0,58.0,1005.2,29.4,168.0,15.5
15,21,8,28.0,162.0,57.0,1005.2,29.1,168.0,15.5
16,21,8,22.0,125.0,58.0,1005.3,29.4,168.0,15.8
17,21,8,22.0,137.0,58.0,1005.3,29.3,168.0,15.8
18,21,8,22.0,108.0,58.0,1005.3,29.5,168.0,15.8
19,21,8,22.0,76.0,58.0,1005.3,29.7,168.0,15.8
20,21,8,20.0,97.0,56.0,1005.5,29.7,172.0,15.6
21,21,8,20.0,168.0,56.0,1005.5,29.2,172.0,15.6
22,21,8,20.0,117.0,56.0,1005.5,29.5,172.0,15.6
23,21,8,20.0,154.0,56.0,1005.5,29.3,172.0,15.6
24,21,8,16.0,87.0,55.0,1005.7,30.0,171.0,15.3
25,21,8,16.0,198.0,55.0,1005.7,29.3,171.0,15.3
26,21,8,16.0,119.0,55.0,1005.7,29.8,171.0,15.3
27,21,8,16.0,119.0,55.0,1005.7,29.8,171.0,15.3
28,21,8,25.0,119.0,56.0,1005.9,29.5,169.0,15.0
29,21,8,25.0,181.0,56.0,1005.9,29.1,169.0,15.0
0,22,8,29.0,133.0,55.0,1004.5,29.4,169.0,16.5
1,22,8,29.0,113.0,55.0,1004.5,29.5,169.0,16.5
2,22,8,28.0,154.0,55.0,1004.7,29.2,170.0,16.1
3,22,8,28.0,146.0,55.0,1004.7,29.2,170.0,16.1
4,22,8,28.0,139.0,55.0,1004.7,29.2,170.0,16.1
5,22,8,28.0,99.0,55.0,1004.7,29.5,170.0,16.1
6,22,8,28.0,139.0,53.0,1005.0,29.6,171.0,15.7
7,22,8,28.0,151.0,53.0,1005.0,29.5,171.0,15.7
8,22,8,28.0,141.0,53.0,1005.0,29.6,171.0,15.7
9,22,8,28.0,141.0,53.0,1005.0,29.6,171.0,15.7
10,22,8,26.0,182.0,54.0,1005.1,29.4,169.0,15.4
11,22,8,26.0,168.0,54.0,1005.1,29.5,169.0,15.4
12,22,8,26.0,150.0,54.0,1005.1,29.6,169.0,15.4
13,22,8,26.0,170.0,54.0,1005.1,29.5,169.0,15.4
14,22,8,22.0,137.0,57.0,1005.3,29.4,167.0,15.5
15,22,8,22.0,121.0,57.0,1005.3,29.5,167.0,15.5
16,22,8,22.0,95.0,57.0,1005.3,29.6,167.0,15.5
17,22,8,22.0,99.0,57.0,1005.3,29.6,167.0,15.5
18,22,8,18.0,158.0,57.0,1005.5,29.2,168.0,15.5
19,22,8,18.0,152.0,57.0,1005.5,29.2,168.0,15.5
20,22,8,18.0,192.0,57.0,1005.5,29.0,168.0,15.5
21,22,8,18.0,169.0,57.0,1005.5,29.1,168.0,15.5
22,22,8,15.0,118.0,55.0,1005.7,29.8,169.0,15.4
23,22,8,15.0,116.0,55.0,1005.7,29.8,169.0,15.4
24,22,8,15.0,150.0,55.0,1005.7,29.6,169.0,15.4
25,22,8,15.0,127.0,55.0,1005.7,29.7,169.0,15.4
26,22,8,23.0,214.0,55.0,1005.9,29.1,169.0,15.0
27,22,8,23.0,141.0,55.0,1005.9,29.5,169.0,15.0
28,22,8,23.0,167.0,55.0,1005.9,29.4,169.0,15.0
29,22,8,23.0,158.0,55.0,1005.9,29.4,169.0,15.0
